musteri,yas,kidem_suresi,egitim,is_durumu,meslek_grubu,tarih,target
b536285db6,19.0,7.0,5f8ca0f83b,d36d84f51a,,20190601,0
e48965d9d6,19.0,11.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f21d1341c4,23.0,46.0,7e6640bfe0,915be3a7a4,,20190601,0
32f8853ce0,27.0,12.0,7e6640bfe0,d36d84f51a,,20190601,0
1b48099fc3,25.0,43.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b89b5ae2b9,26.0,91.0,7e6640bfe0,991c4998fb,b18c21407b,20190601,0
39a2b1349d,25.0,31.0,7e6640bfe0,d36d84f51a,,20190601,0
1fbf0df7f7,24.0,189.0,7e6640bfe0,eb35a5eb6b,,20190601,0
f0f4cf1198,32.0,173.0,7bb291e291,242927d0f5,91ed9c1e18,20190601,0
5eefb6bf42,29.0,61.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
1b12e4699e,28.0,112.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
2f57a804bf,27.0,82.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b369e9f6b7,48.0,350.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
ff110108c4,29.0,164.0,01a4f2c96c,991c4998fb,b18c21407b,20190601,0
2bfac262ca,40.0,286.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
d4e1ffd605,26.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
abd665353f,47.0,254.0,7e6640bfe0,242927d0f5,9034d4c83c,20190601,0
3f645e96d0,24.0,69.0,7e6640bfe0,915be3a7a4,,20190601,0
caab028e66,24.0,4.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
599fc817a5,40.0,61.0,7e6640bfe0,242927d0f5,51155d7cc3,20190601,0
52e3b5eba2,19.0,15.0,5f8ca0f83b,51be29729b,,20190601,0
9c7af62724,28.0,55.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
e05ccd5735,37.0,223.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b9efca6139,38.0,170.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
b91b170af6,37.0,79.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
abb279b882,33.0,43.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
8e87548438,31.0,58.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
f0fd2d16bc,22.0,6.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
66d7899e85,26.0,104.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
dca29d4736,34.0,27.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
f5bd11d96d,28.0,108.0,7e6640bfe0,915be3a7a4,314826bda8,20190601,0
7e622281bf,47.0,192.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
160ea0f32d,32.0,21.0,5f8ca0f83b,289777e76d,,20190601,0
3bf6d98314,25.0,63.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
79b715fdd0,24.0,64.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
766102b3c7,28.0,123.0,01a4f2c96c,d36d84f51a,44af6626d6,20190601,0
1a229b437f,33.0,98.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
63b760bd9c,23.0,17.0,,d36d84f51a,,20190601,0
6d17e75b69,19.0,20.0,5f8ca0f83b,51be29729b,,20190601,0
ff52a848fb,20.0,34.0,5f8ca0f83b,d36d84f51a,,20190601,0
80e51f861f,23.0,47.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
4bbdcd9287,22.0,79.0,5f8ca0f83b,915be3a7a4,,20190601,0
39c6c9da7e,32.0,88.0,7e6640bfe0,991c4998fb,4e1d23cb0a,20190601,0
4191b87bdc,23.0,20.0,5f8ca0f83b,51be29729b,,20190601,0
87db323823,42.0,125.0,7e6640bfe0,242927d0f5,44af6626d6,20190601,0
99dce0f526,24.0,2.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
0dc33b7ef7,21.0,46.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
57bfea50b0,25.0,48.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
d08377d049,46.0,79.0,7bb291e291,289777e76d,,20190601,0
8e3bb2e830,22.0,46.0,7e6640bfe0,d36d84f51a,,20190601,0
7ff818a446,21.0,60.0,7e6640bfe0,d36d84f51a,,20190601,0
74a45e92b9,30.0,152.0,01a4f2c96c,d36d84f51a,44af6626d6,20190601,0
8b5da9cf60,30.0,73.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
23739c0bd1,30.0,72.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
74998b6caa,28.0,129.0,7e6640bfe0,915be3a7a4,,20190601,0
4576d36e03,26.0,70.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
e21c84c270,26.0,83.0,7e6640bfe0,915be3a7a4,,20190601,0
1d58a181f7,27.0,94.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
4c9f177552,26.0,179.0,01a4f2c96c,991c4998fb,44af6626d6,20190601,0
c3bf2d345c,49.0,16.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
5921f0426e,28.0,119.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
81c31c2b80,27.0,66.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,1
685d69a283,32.0,144.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
76caa4929c,24.0,40.0,7bb291e291,eb35a5eb6b,,20190601,0
20dcaef02f,33.0,88.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
e22616988a,22.0,36.0,5f8ca0f83b,d36d84f51a,,20190601,0
a6a61183c8,34.0,181.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,0
a089d9451f,21.0,85.0,5f8ca0f83b,d36d84f51a,,20190601,0
3d57787f3c,44.0,49.0,5f8ca0f83b,289777e76d,,20190601,0
aea68fab38,25.0,26.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
0d9c67f6bc,19.0,7.0,7e6640bfe0,d36d84f51a,,20190601,0
9c5be69f21,19.0,39.0,5f8ca0f83b,51be29729b,,20190601,0
098ee22997,28.0,94.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
c812c597aa,25.0,81.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
4b06486566,22.0,46.0,5f8ca0f83b,d36d84f51a,,20190601,0
06368636f1,19.0,17.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f99d8c3ee1,22.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
0d785cfbd3,38.0,227.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
c0cf3556a6,25.0,18.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
5298a4467d,25.0,70.0,7e6640bfe0,915be3a7a4,,20190601,0
bfaa6b666e,33.0,109.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
609222fd16,21.0,3.0,7e6640bfe0,d36d84f51a,,20190601,0
f564ac9314,37.0,106.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
df28b2d2db,24.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
ef9523341e,20.0,21.0,5f8ca0f83b,d36d84f51a,,20190601,0
f671e54e9d,22.0,36.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
d7de41be33,24.0,51.0,7e6640bfe0,d36d84f51a,,20190601,0
e894f7d33c,20.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
09bb34d383,27.0,55.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
ae5c7abb83,30.0,94.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
ad26933682,25.0,8.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
882bbfad87,27.0,83.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
74f3d4c90e,18.0,9.0,5f8ca0f83b,51be29729b,,20190601,0
6c9f07050c,24.0,68.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6c3008c60a,27.0,106.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
29160a21f6,21.0,3.0,7e6640bfe0,d36d84f51a,,20190601,0
4e3eb2cea9,32.0,158.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,0
15e6acae90,23.0,73.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
7e8c9ea095,39.0,209.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
00da78ea34,30.0,25.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8507cac0d0,24.0,75.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
f7011bb1f2,35.0,121.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
e35d8ecee0,27.0,106.0,01a4f2c96c,d36d84f51a,,20190601,0
c9338da150,31.0,143.0,7e6640bfe0,915be3a7a4,,20190601,1
054853832f,45.0,244.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
e58c8baec4,18.0,18.0,7e6640bfe0,d36d84f51a,,20190601,0
c3c037847c,27.0,60.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
d657608a0f,32.0,71.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
002d5dccff,26.0,19.0,5f8ca0f83b,ba7b390fc4,44af6626d6,20190601,0
330545a7fa,27.0,74.0,7e6640bfe0,915be3a7a4,7330d6bdb3,20190601,0
6f51adadf3,25.0,67.0,7e6640bfe0,915be3a7a4,,20190601,0
c62cd090ad,40.0,175.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
f47ff76dc5,44.0,289.0,7e6640bfe0,ba7b390fc4,419188ba43,20190601,0
c2acaf1129,46.0,234.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
6a4454ea82,26.0,53.0,7e6640bfe0,d36d84f51a,,20190601,0
9bc7163e26,26.0,151.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
725a352b91,24.0,198.0,5f8ca0f83b,b026b8ee68,44af6626d6,20190601,0
7f2480e7b3,29.0,52.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
6b081811e1,19.0,5.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6e1761f470,21.0,15.0,7e6640bfe0,d36d84f51a,,20190601,0
63632c7204,44.0,237.0,7bb291e291,289777e76d,,20190601,0
0f64c8066a,19.0,33.0,5f8ca0f83b,51be29729b,,20190601,0
dc35a836d9,23.0,9.0,5f8ca0f83b,242927d0f5,44af6626d6,20190601,0
fdad03311e,25.0,80.0,7e6640bfe0,915be3a7a4,,20190601,1
2375fc0afd,19.0,9.0,5f8ca0f83b,d36d84f51a,,20190601,0
e0c866c093,29.0,86.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
e951454b22,28.0,32.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
d682e079c8,23.0,23.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
d235d09f9d,30.0,95.0,7e6640bfe0,ba7b390fc4,,20190601,0
a8dbbca78f,28.0,76.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
06ce7efad7,24.0,61.0,5f8ca0f83b,915be3a7a4,,20190601,0
4c58a23334,27.0,60.0,7e6640bfe0,d36d84f51a,,20190601,0
b9ab5b4d9d,24.0,7.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
e93a3dc65b,30.0,105.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
6d609cae93,25.0,84.0,7e6640bfe0,915be3a7a4,,20190601,0
96969633aa,36.0,7.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3205b0c2ec,23.0,46.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
63a425564f,28.0,106.0,7e6640bfe0,242927d0f5,91ed9c1e18,20190601,0
0bad99802d,24.0,46.0,5f8ca0f83b,d36d84f51a,,20190601,0
751ec34791,30.0,117.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
f33f38ce63,24.0,69.0,7e6640bfe0,d36d84f51a,ba91c4a92b,20190601,0
245b326062,26.0,79.0,7e6640bfe0,915be3a7a4,,20190601,0
5c1529eb8e,36.0,144.0,5f8ca0f83b,ba7b390fc4,bfd9cb6270,20190601,0
e2aa60178f,27.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
c7a909e0f1,30.0,142.0,7e6640bfe0,915be3a7a4,,20190601,0
f6abe8d899,47.0,90.0,7e6640bfe0,242927d0f5,ba91c4a92b,20190601,0
502b6d7535,24.0,61.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
5858623e3f,29.0,100.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
3034bb34ea,31.0,143.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
c4563117a9,25.0,111.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
41d9191a2e,19.0,69.0,7e6640bfe0,d36d84f51a,,20190601,0
fe7a1b2701,24.0,45.0,7e6640bfe0,d36d84f51a,,20190601,0
f16ccd5360,22.0,8.0,5f8ca0f83b,d36d84f51a,,20190601,0
cf2f061a79,49.0,162.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
97b1ae4a63,25.0,70.0,5f8ca0f83b,915be3a7a4,,20190601,0
81cdb49376,27.0,77.0,5f8ca0f83b,ba7b390fc4,6da8606d6e,20190601,0
74ba20870a,28.0,115.0,7e6640bfe0,ba7b390fc4,419188ba43,20190601,0
17d62bc918,20.0,10.0,5f8ca0f83b,51be29729b,,20190601,0
b0df7e5d98,23.0,173.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
14dd1bd34d,33.0,143.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
bc4c8d9f5f,32.0,75.0,7e6640bfe0,991c4998fb,ba91c4a92b,20190601,0
b5fb797c47,21.0,102.0,7bb291e291,51be29729b,,20190601,0
b18aea8be2,43.0,94.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
cb59af71cc,25.0,142.0,7e6640bfe0,289777e76d,,20190601,0
edc2801819,31.0,152.0,7e6640bfe0,242927d0f5,44af6626d6,20190601,0
e7c92cd8f3,44.0,18.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
4fa0ee85ee,19.0,3.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
8c8c90df40,27.0,88.0,7e6640bfe0,242927d0f5,44af6626d6,20190601,0
e27edac235,25.0,83.0,7e6640bfe0,991c4998fb,51155d7cc3,20190601,0
09f83f96cf,26.0,83.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
54cbeda53f,35.0,87.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
94369f93dc,20.0,21.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f133f32ce2,31.0,30.0,7e6640bfe0,ba7b390fc4,7330d6bdb3,20190601,0
94ef2dd22a,29.0,105.0,7e6640bfe0,915be3a7a4,,20190601,0
bbeb71dff4,21.0,24.0,5f8ca0f83b,d36d84f51a,,20190601,0
35a5f9573e,22.0,2.0,7e6640bfe0,d36d84f51a,,20190601,0
7fa3c04cf3,22.0,20.0,7e6640bfe0,d36d84f51a,,20190601,0
8751d979ca,20.0,9.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
9d4a77d619,23.0,29.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
ca878b2808,25.0,57.0,7e6640bfe0,d36d84f51a,,20190601,0
43fd5dded3,36.0,19.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
9a948a8587,32.0,234.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
f645da56dd,27.0,79.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
6e90556009,23.0,61.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
3adfb34a3c,24.0,126.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
f4d38ee36a,25.0,101.0,5f8ca0f83b,915be3a7a4,,20190601,0
956429f0f3,20.0,147.0,7e6640bfe0,d36d84f51a,,20190601,0
7c4475e718,30.0,38.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
43a8c0cb93,41.0,122.0,7e6640bfe0,242927d0f5,44af6626d6,20190601,0
8ba71496e9,23.0,46.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
00c85fec37,25.0,86.0,5f8ca0f83b,b026b8ee68,44af6626d6,20190601,0
67dc2122c0,35.0,107.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
349140206e,24.0,44.0,7e6640bfe0,d36d84f51a,,20190601,0
da8a8da1d3,19.0,22.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
586cf525ec,33.0,60.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
b8d2763b0d,21.0,211.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
b87e9d20e0,30.0,116.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
325b79808e,30.0,9.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
10e0486218,33.0,118.0,5f8ca0f83b,915be3a7a4,44af6626d6,20190601,0
12439685cd,46.0,198.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e4b049c357,19.0,14.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
360e94ba28,26.0,57.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
904bd1dde6,35.0,82.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c78f4c97fb,22.0,44.0,5f8ca0f83b,51be29729b,,20190601,0
722110aaa8,22.0,45.0,5f8ca0f83b,d36d84f51a,,20190601,0
dff3ed9c0b,35.0,166.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
69f9b08ed4,19.0,45.0,5f8ca0f83b,51be29729b,,20190601,0
fdb30a91d2,21.0,6.0,5f8ca0f83b,d36d84f51a,,20190601,0
cc2bd5746f,26.0,41.0,5f8ca0f83b,ba7b390fc4,7330d6bdb3,20190601,0
fe6e591523,22.0,6.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
be4358091e,30.0,116.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
fc63063943,35.0,178.0,7e6640bfe0,ba7b390fc4,314826bda8,20190601,0
db832fcbac,20.0,20.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
9e8e9d0950,24.0,70.0,7e6640bfe0,d36d84f51a,,20190601,0
96214b65cd,25.0,83.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
be6b5ca795,27.0,89.0,5f8ca0f83b,915be3a7a4,,20190601,0
49dfc75c71,27.0,35.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
95484c6edf,23.0,58.0,5f8ca0f83b,d36d84f51a,,20190601,0
b22bbd6890,32.0,74.0,5f8ca0f83b,b026b8ee68,44af6626d6,20190601,0
5cf99d477f,22.0,32.0,5f8ca0f83b,d36d84f51a,,20190601,0
064eed73bc,21.0,23.0,5f8ca0f83b,d36d84f51a,44af6626d6,20190601,0
b157ba2847,30.0,4.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
f82ad62146,23.0,54.0,7e6640bfe0,d36d84f51a,,20190601,0
dbead1e365,29.0,89.0,7e6640bfe0,915be3a7a4,,20190601,0
a8fdd3a022,23.0,62.0,5f8ca0f83b,ba7b390fc4,bfd9cb6270,20190601,0
0342abd9aa,22.0,21.0,7bb291e291,eb35a5eb6b,,20190601,0
9c847ce224,21.0,25.0,7e6640bfe0,d36d84f51a,,20190601,0
ca812e00b4,23.0,31.0,7e6640bfe0,d36d84f51a,,20190601,0
45db7147f7,43.0,72.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
af8e2eceb9,21.0,38.0,5f8ca0f83b,51be29729b,,20190601,0
c336a31a9b,25.0,85.0,7bb291e291,991c4998fb,44af6626d6,20190601,1
09dab13302,26.0,89.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
9b34ec1933,24.0,2.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
c2a35f7b8f,22.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
fa8ab78382,39.0,226.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
708bacf715,28.0,123.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
3434e5d200,21.0,9.0,7e6640bfe0,d36d84f51a,,20190601,0
9abfa88147,26.0,90.0,7e6640bfe0,ba7b390fc4,7330d6bdb3,20190601,0
2868ef451b,35.0,206.0,01a4f2c96c,ba7b390fc4,62260c15fb,20190601,0
7b547d3309,23.0,26.0,5f8ca0f83b,ba7b390fc4,6da8606d6e,20190601,0
547b6a1f01,21.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
f90323684f,21.0,33.0,7e6640bfe0,d36d84f51a,,20190601,0
7c4552241b,23.0,20.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
52635e1785,25.0,93.0,7e6640bfe0,915be3a7a4,,20190601,0
91d8423617,22.0,4.0,7e6640bfe0,d36d84f51a,,20190601,0
227b47d99b,31.0,88.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
a79c53ad35,24.0,69.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
f9768370ce,22.0,36.0,7e6640bfe0,d36d84f51a,,20190601,0
8747d0e543,24.0,32.0,5f8ca0f83b,d36d84f51a,,20190601,0
75e14be337,28.0,41.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
e4b33a0ebe,32.0,57.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
7074d93019,28.0,40.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
3004ad2b9c,24.0,120.0,5f8ca0f83b,d36d84f51a,,20190601,0
d41fca5cee,19.0,19.0,5f8ca0f83b,d36d84f51a,,20190601,0
0fc63b0439,23.0,112.0,7e6640bfe0,991c4998fb,314826bda8,20190601,0
5bc13e7742,20.0,18.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
24da52e6de,31.0,54.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
5a4a8f3ae1,28.0,80.0,5f8ca0f83b,915be3a7a4,,20190601,0
2dd47c7c84,24.0,7.0,7e6640bfe0,d36d84f51a,,20190601,0
051527cfe7,29.0,47.0,7e6640bfe0,d36d84f51a,,20190601,0
81a83eb6b7,29.0,140.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
7ad89b79fd,20.0,32.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
c4a4b26191,24.0,38.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
75005b96df,42.0,96.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
89e672bae4,28.0,38.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
5f2de0c43c,21.0,24.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
df43a2a606,34.0,171.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
44b1efc045,26.0,95.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
4b2f71363e,26.0,40.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
da4d2d2a20,19.0,18.0,5f8ca0f83b,51be29729b,,20190601,0
d60de0e91b,24.0,22.0,7e6640bfe0,d36d84f51a,,20190601,0
44b4b259b2,22.0,33.0,5f8ca0f83b,d36d84f51a,,20190601,0
b4ef18b0f6,29.0,126.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
d7175139cf,32.0,179.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
decadeeaa6,18.0,10.0,5f8ca0f83b,eb35a5eb6b,,20190601,0
b94ac345df,31.0,154.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
29b249d8c3,25.0,55.0,7e6640bfe0,d36d84f51a,,20190601,0
b14baf65ec,18.0,1.0,5f8ca0f83b,51be29729b,,20190601,0
70ecd58aec,40.0,100.0,7bb291e291,915be3a7a4,44af6626d6,20190601,0
c55f919a8f,30.0,144.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
98dfc9f668,25.0,177.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
ee5a70b192,28.0,6.0,5f8ca0f83b,d36d84f51a,,20190601,0
1f06778b20,28.0,7.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
f78702c414,25.0,2.0,7e6640bfe0,915be3a7a4,44af6626d6,20190601,0
24d62dd252,19.0,22.0,5f8ca0f83b,991c4998fb,bfd9cb6270,20190601,0
1c35a1f48d,47.0,29.0,7e6640bfe0,991c4998fb,bfd9cb6270,20190601,0
7b107862a4,27.0,35.0,5f8ca0f83b,991c4998fb,51155d7cc3,20190601,0
f1bb63f4c2,24.0,1.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
2e715a4987,26.0,26.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
69fe95bf9b,23.0,56.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
6fcfca5052,25.0,72.0,5f8ca0f83b,991c4998fb,bfd9cb6270,20190601,0
6251546477,27.0,96.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
1b8f82c2a3,23.0,46.0,5f8ca0f83b,d36d84f51a,,20190601,0
00bcf5880f,27.0,99.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
a98c097c3f,24.0,68.0,7e6640bfe0,d36d84f51a,,20190601,0
4aa18abafa,22.0,89.0,5f8ca0f83b,51be29729b,,20190601,0
f3479a3c73,31.0,112.0,7e6640bfe0,991c4998fb,527516f307,20190601,0
05b3ecc603,25.0,89.0,7e6640bfe0,d36d84f51a,44af6626d6,20190601,0
0430190e11,26.0,82.0,7e6640bfe0,915be3a7a4,,20190601,0
e949b0989b,25.0,8.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
041d82010c,49.0,28.0,5f8ca0f83b,b026b8ee68,44af6626d6,20190601,0
7c744b2a7f,28.0,86.0,7e6640bfe0,ba7b390fc4,bfd9cb6270,20190601,0
699713b85d,24.0,59.0,7e6640bfe0,d36d84f51a,,20190601,0
3c326e8039,27.0,111.0,5f8ca0f83b,915be3a7a4,,20190601,0
020b28cf00,31.0,116.0,7e6640bfe0,ba7b390fc4,44af6626d6,20190601,0
e1df8fc08b,18.0,103.0,5f8ca0f83b,d36d84f51a,,20190601,0
d62787ccc6,30.0,51.0,5f8ca0f83b,242927d0f5,91ed9c1e18,20190601,0
ac1665cab0,22.0,34.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
04b1e93650,21.0,41.0,5f8ca0f83b,d36d84f51a,,20190601,0
b3f74905cf,23.0,15.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
9db92d4415,20.0,19.0,5f8ca0f83b,d36d84f51a,,20190601,0
e4098a7ddf,30.0,171.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
24d4df8170,26.0,56.0,7e6640bfe0,d36d84f51a,,20190601,0
61a4dd5846,25.0,37.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,0
cce9ddf5d8,36.0,228.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,0
1cb4d25e6c,44.0,32.0,5f8ca0f83b,991c4998fb,44af6626d6,20190601,1
a364ce429f,24.0,32.0,5f8ca0f83b,991c4998fb,bfd9cb6270,20190601,1
00ff8e0b95,19.0,3.0,7e6640bfe0,d36d84f51a,ba91c4a92b,20190601,0
a7e2a15e8c,45.0,282.0,7e6640bfe0,991c4998fb,44af6626d6,20190601,1
72bcdeceea,19.0,4.0,7bb291e291,991c4998fb,44af6626d6,20190601,0
ebb5f119b5,24.0,44.0,7e6640bfe0,d36d84f51a,,20190601,0
64b1497738,19.0,33.0,5f8ca0f83b,51be29729b,,20190601,0
